time,bid,ask
2023-12-18T13:56:15.300Z,142.803,142.805
2023-12-18T13:56:17.408Z,142.811,142.806
2023-12-18T13:56:19.493Z,142.828,142.811
2023-12-18T13:56:21.586Z,142.827,142.831
2023-12-18T13:56:24.527Z,142.816,142.819
2023-12-18T13:56:26.639Z,142.819,142.823
2023-12-18T13:56:28.725Z,142.822,142.824
2023-12-18T13:56:30.818Z,142.817,142.819
2023-12-18T13:56:32.908Z,142.81,142.81
2023-12-18T13:56:43.345Z,142.808,142.816
2023-12-18T13:56:45.464Z,142.812,142.814
2023-12-18T13:56:51.093Z,142.808,142.811
2023-12-18T13:56:53.211Z,142.807,142.81
2023-12-18T13:56:55.320Z,142.806,142.809
2023-12-18T13:56:57.420Z,142.802,142.81
2023-12-18T13:56:59.515Z,142.796,142.806
2023-12-18T13:57:01.591Z,142.801,142.798
2023-12-18T13:57:03.678Z,142.807,142.808
2023-12-18T13:57:05.806Z,142.805,142.81
2023-12-18T13:57:09.976Z,142.804,142.806
2023-12-18T13:57:12.069Z,142.805,142.807
2023-12-18T13:57:17.257Z,142.795,142.797
2023-12-18T13:57:23.571Z,142.786,142.788
2023-12-18T13:57:26.757Z,142.783,142.785
2023-12-18T13:57:28.857Z,142.777,142.781
2023-12-18T13:57:30.952Z,142.781,142.783
2023-12-18T13:57:34.060Z,142.783,142.788
2023-12-18T13:57:36.175Z,142.78,142.78
2023-12-18T13:57:38.254Z,142.778,142.779
2023-12-18T13:57:44.543Z,142.78,142.786
2023-12-18T13:57:49.891Z,142.779,142.781
2023-12-18T13:57:52.941Z,142.78,142.787
2023-12-18T13:57:57.167Z,142.785,142.785
2023-12-18T13:57:59.251Z,142.781,142.783
2023-12-18T13:58:01.340Z,142.782,142.786
2023-12-18T13:58:03.439Z,142.786,142.788
2023-12-18T13:58:05.524Z,142.785,142.783
2023-12-18T13:58:09.768Z,142.784,142.787
2023-12-18T13:58:11.861Z,142.785,142.78
2023-12-18T13:58:13.949Z,142.799,142.795
2023-12-18T13:58:16.033Z,142.792,142.791
2023-12-18T13:58:18.120Z,142.791,142.793
2023-12-18T13:58:20.207Z,142.79,142.792
2023-12-18T13:58:22.325Z,142.791,142.793
2023-12-18T13:58:24.424Z,142.792,142.794
2023-12-18T13:58:26.574Z,142.803,142.805
2023-12-18T13:58:28.667Z,142.802,142.804
2023-12-18T13:58:30.800Z,142.803,142.8
2023-12-18T13:58:32.889Z,142.799,142.802
2023-12-18T13:58:37.092Z,142.8,142.803
2023-12-18T13:58:40.450Z,142.803,142.805
2023-12-18T13:58:45.515Z,142.81,142.809
2023-12-18T13:58:49.689Z,142.807,142.808
2023-12-18T13:58:55.128Z,142.81,142.809
2023-12-18T13:58:57.215Z,142.813,142.812
2023-12-18T13:59:01.381Z,142.804,142.809
2023-12-18T13:59:03.479Z,142.805,142.808
2023-12-18T13:59:05.622Z,142.806,142.81
2023-12-18T13:59:07.748Z,142.803,142.809
2023-12-18T13:59:09.835Z,142.807,142.81
2023-12-18T13:59:21.261Z,142.809,142.811
2023-12-18T13:59:25.487Z,142.81,142.817
2023-12-18T13:59:29.664Z,142.812,142.811
2023-12-18T13:59:31.764Z,142.809,142.809
2023-12-18T13:59:38.069Z,142.807,142.811
2023-12-18T13:59:40.171Z,142.808,142.81
2023-12-18T13:59:42.296Z,142.822,142.823
2023-12-18T13:59:44.382Z,142.818,142.819
2023-12-18T13:59:46.487Z,142.817,142.82
2023-12-18T13:59:54.883Z,142.818,142.819
2023-12-18T14:00:07.468Z,142.827,142.831
2023-12-18T14:00:09.577Z,142.831,142.83
2023-12-18T14:00:15.942Z,142.829,142.828
2023-12-18T14:00:18.028Z,142.826,142.827
2023-12-18T14:00:21.399Z,142.827,142.828
2023-12-18T14:00:23.508Z,142.823,142.823
2023-12-18T14:00:25.607Z,142.805,142.825
2023-12-18T14:00:27.700Z,142.812,142.813
2023-12-18T14:00:40.245Z,142.811,142.814
2023-12-18T14:00:42.361Z,142.81,142.811
2023-12-18T14:00:49.471Z,142.806,142.805
2023-12-18T14:00:51.578Z,142.803,142.802
2023-12-18T14:00:55.768Z,142.805,142.82
2023-12-18T14:00:59.995Z,142.816,142.819
2023-12-18T14:01:02.085Z,142.831,142.834
2023-12-18T14:01:04.188Z,142.836,142.84
2023-12-18T14:01:09.765Z,142.833,142.836
2023-12-18T14:01:11.851Z,142.832,142.835
2023-12-18T14:01:13.961Z,142.831,142.834
2023-12-18T14:01:16.048Z,142.83,142.833
2023-12-18T14:01:18.154Z,142.821,142.823
2023-12-18T14:01:21.016Z,142.819,142.821
2023-12-18T14:01:25.190Z,142.818,142.82
2023-12-18T14:01:29.376Z,142.819,142.821
2023-12-18T14:01:35.694Z,142.816,142.818
2023-12-18T14:01:37.804Z,142.817,142.819
2023-12-18T14:01:41.976Z,142.819,142.82
2023-12-18T14:01:50.384Z,142.82,142.822
2023-12-18T14:01:52.477Z,142.821,142.824
2023-12-18T14:01:54.564Z,142.82,142.821
2023-12-18T14:01:58.755Z,142.819,142.823
2023-12-18T14:02:02.383Z,142.816,142.818
2023-12-18T14:02:05.061Z,142.815,142.816
2023-12-18T14:02:07.149Z,142.816,142.818
2023-12-18T14:02:11.420Z,142.821,142.811
2023-12-18T14:02:13.514Z,142.806,142.808
2023-12-18T14:02:15.595Z,142.805,142.807
2023-12-18T14:02:17.705Z,142.804,142.806
2023-12-18T14:02:19.797Z,142.805,142.808
2023-12-18T14:02:23.463Z,142.806,142.807
2023-12-18T14:02:25.547Z,142.816,142.808
2023-12-18T14:02:27.673Z,142.82,142.818
2023-12-18T14:02:29.775Z,142.818,142.821
2023-12-18T14:02:31.875Z,142.817,142.822
2023-12-18T14:02:33.974Z,142.819,142.82
2023-12-18T14:02:36.112Z,142.822,142.821
2023-12-18T14:02:38.263Z,142.821,142.825
2023-12-18T14:02:40.356Z,142.819,142.823
2023-12-18T14:02:42.446Z,142.818,142.82
2023-12-18T14:02:45.075Z,142.816,142.815
2023-12-18T14:02:47.165Z,142.815,142.817
2023-12-18T14:02:49.257Z,142.816,142.819
2023-12-18T14:02:51.371Z,142.824,142.829
2023-12-18T14:02:53.462Z,142.828,142.839
2023-12-18T14:02:55.556Z,142.845,142.83
2023-12-18T14:02:57.638Z,142.836,142.838
2023-12-18T14:02:59.760Z,142.839,142.841
2023-12-18T14:03:03.944Z,142.836,142.838
2023-12-18T14:03:06.045Z,142.834,142.834
2023-12-18T14:03:08.124Z,142.835,142.837
2023-12-18T14:03:10.252Z,142.84,142.84
2023-12-18T14:03:12.344Z,142.836,142.837
2023-12-18T14:03:14.420Z,142.833,142.835
2023-12-18T14:03:18.213Z,142.826,142.831
2023-12-18T14:03:20.311Z,142.82,142.828
2023-12-18T14:03:22.395Z,142.829,142.824
2023-12-18T14:03:26.617Z,142.827,142.831
2023-12-18T14:03:28.692Z,142.818,142.827
2023-12-18T14:03:30.769Z,142.812,142.817
2023-12-18T14:03:37.012Z,142.816,142.814
2023-12-18T14:03:41.206Z,142.812,142.817
2023-12-18T14:03:45.386Z,142.813,142.814
2023-12-18T14:03:47.476Z,142.816,142.815
2023-12-18T14:03:49.571Z,142.823,142.818
2023-12-18T14:03:51.656Z,142.827,142.825
2023-12-18T14:03:53.758Z,142.825,142.829
2023-12-18T14:04:02.225Z,142.816,142.827
2023-12-18T14:04:04.338Z,142.818,142.818
2023-12-18T14:04:06.429Z,142.817,142.819
2023-12-18T14:04:08.513Z,142.822,142.823
2023-12-18T14:04:10.603Z,142.821,142.824
2023-12-18T14:04:12.686Z,142.82,142.822
2023-12-18T14:04:14.777Z,142.819,142.821
2023-12-18T14:04:17.420Z,142.817,142.819
2023-12-18T14:04:19.528Z,142.818,142.82
2023-12-18T14:04:23.152Z,142.815,142.821
2023-12-18T14:04:25.262Z,142.816,142.817
2023-12-18T14:04:27.375Z,142.814,142.818
2023-12-18T14:04:29.475Z,142.817,142.819
2023-12-18T14:04:31.559Z,142.8,142.808
2023-12-18T14:04:33.642Z,142.814,142.804
2023-12-18T14:04:35.724Z,142.822,142.825
2023-12-18T14:04:37.826Z,142.825,142.827
2023-12-18T14:04:40.583Z,142.83,142.836
2023-12-18T14:04:42.675Z,142.828,142.83
2023-12-18T14:04:46.252Z,142.839,142.829
2023-12-18T14:04:48.333Z,142.833,142.837
2023-12-18T14:04:50.424Z,142.832,142.836
2023-12-18T14:04:52.570Z,142.836,142.835
2023-12-18T14:04:56.757Z,142.839,142.839
2023-12-18T14:04:58.851Z,142.835,142.838
2023-12-18T14:05:05.156Z,142.825,142.83
2023-12-18T14:05:07.253Z,142.826,142.827
2023-12-18T14:05:09.354Z,142.818,142.828
2023-12-18T14:05:11.530Z,142.823,142.82
2023-12-18T14:05:13.640Z,142.825,142.827
2023-12-18T14:05:15.733Z,142.835,142.829
2023-12-18T14:05:19.959Z,142.829,142.83
2023-12-18T14:05:22.050Z,142.824,142.828
2023-12-18T14:05:24.132Z,142.825,142.827
2023-12-18T14:05:31.271Z,142.824,142.826
2023-12-18T14:05:33.353Z,142.826,142.828
2023-12-18T14:05:35.450Z,142.829,142.829
2023-12-18T14:05:39.661Z,142.827,142.828
2023-12-18T14:05:47.202Z,142.826,142.83
2023-12-18T14:05:55.587Z,142.827,142.829
2023-12-18T14:06:00.736Z,142.826,142.83
2023-12-18T14:06:02.874Z,142.837,142.839
2023-12-18T14:06:06.248Z,142.834,142.838
2023-12-18T14:06:08.354Z,142.836,142.837
2023-12-18T14:06:13.382Z,142.819,142.825
2023-12-18T14:06:15.469Z,142.826,142.828
2023-12-18T14:06:23.881Z,142.827,142.829
2023-12-18T14:06:29.393Z,142.832,142.83
2023-12-18T14:06:31.486Z,142.836,142.838
2023-12-18T14:06:36.428Z,142.835,142.828
2023-12-18T14:06:38.515Z,142.826,142.829
2023-12-18T14:06:42.703Z,142.827,142.832
2023-12-18T14:06:44.785Z,142.836,142.838
2023-12-18T14:06:46.862Z,142.838,142.84
2023-12-18T14:06:48.953Z,142.83,142.832
2023-12-18T14:06:51.051Z,142.827,142.829
2023-12-18T14:06:53.145Z,142.826,142.822
2023-12-18T14:06:55.234Z,142.821,142.823
2023-12-18T14:06:57.319Z,142.827,142.829
2023-12-18T14:06:59.407Z,142.828,142.828
2023-12-18T14:07:01.495Z,142.826,142.829
2023-12-18T14:07:03.571Z,142.823,142.826
2023-12-18T14:07:05.750Z,142.825,142.827
2023-12-18T14:07:14.152Z,142.831,142.832
2023-12-18T14:07:18.350Z,142.828,142.83
2023-12-18T14:07:20.437Z,142.827,142.827
2023-12-18T14:07:22.553Z,142.828,142.833
2023-12-18T14:07:24.644Z,142.832,142.834
2023-12-18T14:07:28.837Z,142.834,142.836
2023-12-18T14:07:30.921Z,142.833,142.835
2023-12-18T14:07:33.017Z,142.828,142.83
2023-12-18T14:07:35.136Z,142.827,142.825
2023-12-18T14:07:39.336Z,142.824,142.826
2023-12-18T14:07:42.872Z,142.819,142.83
2023-12-18T14:07:44.967Z,142.821,142.822
2023-12-18T14:07:47.053Z,142.82,142.821
2023-12-18T14:07:49.193Z,142.819,142.822
2023-12-18T14:07:51.283Z,142.817,142.819
2023-12-18T14:07:54.049Z,142.816,142.818
2023-12-18T14:07:56.229Z,142.817,142.826
2023-12-18T14:07:58.345Z,142.824,142.832
2023-12-18T14:08:00.432Z,142.831,142.834
2023-12-18T14:08:02.557Z,142.833,142.836
2023-12-18T14:08:05.939Z,142.83,142.835
2023-12-18T14:08:08.050Z,142.831,142.832
2023-12-18T14:08:10.155Z,142.834,142.833
2023-12-18T14:08:12.249Z,142.833,142.836
2023-12-18T14:08:14.349Z,142.826,142.835
2023-12-18T14:08:18.528Z,142.833,142.828
2023-12-18T14:08:20.619Z,142.836,142.838
2023-12-18T14:08:23.515Z,142.842,142.844
2023-12-18T14:08:26.891Z,142.844,142.845
2023-12-18T14:08:31.073Z,142.841,142.843
2023-12-18T14:08:39.441Z,142.843,142.844
2023-12-18T14:08:46.642Z,142.832,142.845
2023-12-18T14:08:50.813Z,142.842,142.849
2023-12-18T14:08:52.900Z,142.846,142.848
2023-12-18T14:08:55.030Z,142.847,142.852
2023-12-18T14:08:59.199Z,142.849,142.858
2023-12-18T14:09:01.280Z,142.856,142.856
2023-12-18T14:09:05.488Z,142.854,142.857
2023-12-18T14:09:07.565Z,142.859,142.862
2023-12-18T14:09:09.649Z,142.86,142.865
2023-12-18T14:09:11.732Z,142.865,142.872
2023-12-18T14:09:13.852Z,142.872,142.868
2023-12-18T14:09:20.111Z,142.866,142.867
2023-12-18T14:09:25.616Z,142.874,142.868
2023-12-18T14:09:27.696Z,142.873,142.876
2023-12-18T14:09:33.965Z,142.872,142.875
2023-12-18T14:09:36.064Z,142.866,142.867
2023-12-18T14:09:38.164Z,142.865,142.868
2023-12-18T14:09:40.262Z,142.869,142.867
2023-12-18T14:09:42.337Z,142.865,142.87
2023-12-18T14:09:44.422Z,142.864,142.867
2023-12-18T14:09:46.511Z,142.863,142.866
2023-12-18T14:09:51.538Z,142.864,142.867
2023-12-18T14:09:57.822Z,142.861,142.865
2023-12-18T14:09:59.909Z,142.862,142.864
2023-12-18T14:10:02.024Z,142.863,142.865
2023-12-18T14:10:06.286Z,142.865,142.866
2023-12-18T14:10:08.371Z,142.866,142.869
2023-12-18T14:10:12.594Z,142.87,142.873
2023-12-18T14:10:14.716Z,142.874,142.877
2023-12-18T14:10:18.961Z,142.875,142.885
2023-12-18T14:10:21.044Z,142.886,142.897
2023-12-18T14:10:23.136Z,142.897,142.899
2023-12-18T14:10:25.230Z,142.898,142.911
2023-12-18T14:10:27.324Z,142.905,142.907
2023-12-18T14:10:29.393Z,142.898,142.9
2023-12-18T14:10:31.587Z,142.897,142.898
2023-12-18T14:10:33.720Z,142.898,142.908
2023-12-18T14:10:35.822Z,142.907,142.907
2023-12-18T14:10:38.885Z,142.906,142.908
2023-12-18T14:10:40.975Z,142.905,142.909
2023-12-18T14:10:43.063Z,142.898,142.907
2023-12-18T14:10:45.155Z,142.901,142.902
2023-12-18T14:10:47.236Z,142.896,142.905
2023-12-18T14:10:49.352Z,142.89,142.898
2023-12-18T14:10:51.438Z,142.889,142.892
2023-12-18T14:10:53.531Z,142.887,142.891
2023-12-18T14:10:55.643Z,142.886,142.889
2023-12-18T14:10:58.821Z,142.887,142.888
2023-12-18T14:11:02.986Z,142.876,142.882
2023-12-18T14:11:05.068Z,142.881,142.883
2023-12-18T14:11:07.144Z,142.88,142.882
2023-12-18T14:11:09.219Z,142.877,142.879
2023-12-18T14:11:13.550Z,142.881,142.883
2023-12-18T14:11:22.953Z,142.88,142.88
2023-12-18T14:11:25.036Z,142.879,142.882
2023-12-18T14:11:27.118Z,142.877,142.879
2023-12-18T14:11:29.207Z,142.878,142.878
2023-12-18T14:11:31.292Z,142.875,142.879
2023-12-18T14:11:33.375Z,142.877,142.878
2023-12-18T14:11:37.537Z,142.886,142.879
2023-12-18T14:11:39.625Z,142.887,142.889
2023-12-18T14:11:42.903Z,142.889,142.892
2023-12-18T14:11:44.992Z,142.89,142.891
2023-12-18T14:11:47.092Z,142.889,142.889
2023-12-18T14:11:49.186Z,142.89,142.892
2023-12-18T14:11:51.274Z,142.889,142.891
2023-12-18T14:11:53.359Z,142.891,142.893
2023-12-18T14:11:55.448Z,142.894,142.899
2023-12-18T14:11:57.540Z,142.89,142.889
2023-12-18T14:11:59.627Z,142.891,142.893
2023-12-18T14:12:01.706Z,142.892,142.902
2023-12-18T14:12:05.875Z,142.902,142.904
2023-12-18T14:12:07.955Z,142.901,142.903
2023-12-18T14:12:11.224Z,142.902,142.905
2023-12-18T14:12:13.311Z,142.901,142.903
2023-12-18T14:12:20.449Z,142.9,142.902
2023-12-18T14:12:22.541Z,142.902,142.904
2023-12-18T14:12:24.659Z,142.899,142.901
2023-12-18T14:12:28.865Z,142.9,142.902
2023-12-18T14:12:41.431Z,142.899,142.901
2023-12-18T14:12:53.177Z,142.9,142.902
2023-12-18T14:12:59.482Z,142.906,142.908
2023-12-18T14:13:07.872Z,142.902,142.907
2023-12-18T14:13:10.948Z,142.904,142.906
2023-12-18T14:13:13.048Z,142.9,142.902
2023-12-18T14:13:15.146Z,142.899,142.9
2023-12-18T14:13:18.388Z,142.9,142.901
2023-12-18T14:13:22.619Z,142.903,142.902
2023-12-18T14:13:27.853Z,142.9,142.901
2023-12-18T14:13:32.058Z,142.896,142.898
2023-12-18T14:13:34.161Z,142.895,142.897
2023-12-18T14:13:36.254Z,142.896,142.898
2023-12-18T14:13:38.363Z,142.895,142.897
2023-12-18T14:13:40.453Z,142.896,142.895
2023-12-18T14:13:44.657Z,142.893,142.893
2023-12-18T14:13:46.753Z,142.894,142.896
2023-12-18T14:13:48.853Z,142.898,142.905
2023-12-18T14:13:50.949Z,142.904,142.91
2023-12-18T14:13:53.083Z,142.906,142.908
2023-12-18T14:13:55.188Z,142.905,142.907
2023-12-18T14:14:05.684Z,142.908,142.917
2023-12-18T14:14:07.780Z,142.916,142.926
2023-12-18T14:14:09.939Z,142.955,142.962
2023-12-18T14:14:12.056Z,142.962,142.963
2023-12-18T14:14:14.136Z,142.966,142.968
2023-12-18T14:14:16.228Z,142.972,142.976
2023-12-18T14:14:20.396Z,142.974,142.977
2023-12-18T14:14:22.496Z,142.988,142.982
2023-12-18T14:14:24.589Z,142.974,142.984
2023-12-18T14:14:28.771Z,142.979,142.979
2023-12-18T14:14:30.889Z,142.975,142.978
2023-12-18T14:14:34.080Z,142.968,142.97
2023-12-18T14:14:38.284Z,142.974,142.971
2023-12-18T14:14:42.468Z,142.972,142.973
2023-12-18T14:14:44.549Z,142.971,142.974
2023-12-18T14:14:48.712Z,142.967,142.973
2023-12-18T14:14:50.798Z,142.966,142.968
2023-12-18T14:14:52.977Z,142.972,142.972
2023-12-18T14:14:55.076Z,142.971,142.973
2023-12-18T14:15:01.365Z,142.969,142.971
2023-12-18T14:15:03.511Z,142.97,142.972
2023-12-18T14:15:05.676Z,142.976,142.978
2023-12-18T14:15:07.761Z,142.984,142.985
2023-12-18T14:15:09.844Z,142.986,142.988
2023-12-18T14:15:11.935Z,142.984,142.987
2023-12-18T14:15:16.092Z,142.986,142.989
2023-12-18T14:15:20.266Z,142.984,142.986
2023-12-18T14:15:27.731Z,142.986,142.989
2023-12-18T14:15:37.039Z,142.985,142.987
2023-12-18T14:15:40.284Z,142.986,142.99
2023-12-18T14:15:42.411Z,142.988,142.989
2023-12-18T14:15:45.439Z,142.967,142.974
2023-12-18T14:15:47.558Z,142.968,142.97
2023-12-18T14:15:52.902Z,142.97,142.972
2023-12-18T14:15:57.101Z,142.977,142.992
2023-12-18T14:15:59.194Z,142.989,142.982
2023-12-18T14:16:01.284Z,142.985,142.987
2023-12-18T14:16:03.376Z,142.977,142.98
2023-12-18T14:16:05.520Z,142.976,142.979
2023-12-18T14:16:07.614Z,142.977,142.985
2023-12-18T14:16:10.906Z,142.979,142.98
2023-12-18T14:16:15.980Z,142.976,142.979
2023-12-18T14:16:18.071Z,142.977,142.977
2023-12-18T14:16:20.173Z,142.976,142.978
2023-12-18T14:16:28.581Z,142.971,142.971
2023-12-18T14:16:30.678Z,142.97,142.973
2023-12-18T14:16:32.822Z,142.967,142.969
2023-12-18T14:16:34.913Z,142.958,142.958
2023-12-18T14:16:37.011Z,142.953,142.957
2023-12-18T14:16:39.109Z,142.956,142.96
2023-12-18T14:16:41.215Z,142.954,142.954
2023-12-18T14:16:43.323Z,142.955,142.956
2023-12-18T14:16:45.428Z,142.954,142.955
2023-12-18T14:16:47.510Z,142.939,142.947
2023-12-18T14:16:49.604Z,142.946,142.946
2023-12-18T14:16:51.706Z,142.938,142.94
2023-12-18T14:16:53.811Z,142.934,142.936
2023-12-18T14:16:57.111Z,142.936,142.937
2023-12-18T14:17:01.324Z,142.935,142.938
2023-12-18T14:17:03.415Z,142.936,142.937
2023-12-18T14:17:05.537Z,142.937,142.939
2023-12-18T14:17:07.629Z,142.946,142.948
2023-12-18T14:17:09.720Z,142.938,142.947
2023-12-18T14:17:11.925Z,142.945,142.944
2023-12-18T14:17:22.458Z,142.948,142.947
2023-12-18T14:17:24.543Z,142.947,142.95
2023-12-18T14:17:29.653Z,142.946,142.949
2023-12-18T14:17:32.975Z,142.955,142.948
2023-12-18T14:17:37.147Z,142.956,142.958
2023-12-18T14:17:40.212Z,142.955,142.957
2023-12-18T14:17:42.320Z,142.948,142.95
2023-12-18T14:17:50.726Z,142.945,142.948
2023-12-18T14:17:54.927Z,142.951,142.953
2023-12-18T14:17:58.194Z,142.95,142.952
2023-12-18T14:18:02.469Z,142.947,142.95
2023-12-18T14:18:04.569Z,142.945,142.949
2023-12-18T14:18:07.522Z,142.947,142.948
2023-12-18T14:18:09.616Z,142.946,142.955
2023-12-18T14:18:11.804Z,142.954,142.957
2023-12-18T14:18:13.904Z,142.956,142.959
2023-12-18T14:18:15.991Z,142.966,142.968
2023-12-18T14:18:18.127Z,142.965,142.967
2023-12-18T14:18:23.736Z,142.955,142.958
2023-12-18T14:18:27.931Z,142.954,142.957
2023-12-18T14:18:30.012Z,142.955,142.956
2023-12-18T14:18:43.256Z,142.954,142.955
2023-12-18T14:18:46.872Z,142.955,142.956
2023-12-18T14:18:51.058Z,142.944,142.958
2023-12-18T14:18:55.242Z,142.945,142.946
2023-12-18T14:18:59.422Z,142.955,142.945
2023-12-18T14:19:01.571Z,142.96,142.958
2023-12-18T14:19:03.672Z,142.959,142.962
2023-12-18T14:19:05.765Z,142.958,142.96
2023-12-18T14:19:07.877Z,142.959,142.959
2023-12-18T14:19:09.974Z,142.957,142.96
2023-12-18T14:19:12.082Z,142.959,142.959
2023-12-18T14:19:14.190Z,142.961,142.961
2023-12-18T14:19:16.273Z,142.965,142.963
2023-12-18T14:19:18.369Z,142.964,142.966
2023-12-18T14:19:22.538Z,142.971,142.967
2023-12-18T14:19:24.620Z,142.967,142.977
2023-12-18T14:19:26.706Z,142.966,142.968
2023-12-18T14:19:31.556Z,142.965,142.966
2023-12-18T14:19:33.642Z,142.964,142.967
2023-12-18T14:19:39.328Z,142.963,142.966
2023-12-18T14:19:41.433Z,142.955,142.956
2023-12-18T14:19:43.530Z,142.961,142.958
2023-12-18T14:19:45.619Z,142.965,142.967
2023-12-18T14:19:50.565Z,142.966,142.968
2023-12-18T14:19:52.659Z,142.965,142.967
2023-12-18T14:19:54.768Z,142.956,142.958
2023-12-18T14:20:01.036Z,142.955,142.955
2023-12-18T14:20:03.131Z,142.952,142.954
2023-12-18T14:20:05.247Z,142.953,142.955
2023-12-18T14:20:21.419Z,142.951,142.951
2023-12-18T14:20:23.503Z,142.952,142.954
2023-12-18T14:20:26.183Z,142.951,142.953
2023-12-18T14:20:28.269Z,142.955,142.957
2023-12-18T14:20:34.544Z,142.956,142.958
2023-12-18T14:20:36.636Z,142.969,142.969
2023-12-18T14:20:44.986Z,142.966,142.968
2023-12-18T14:20:49.203Z,142.963,142.965
2023-12-18T14:20:51.317Z,142.962,142.959
2023-12-18T14:20:55.498Z,142.957,142.97
2023-12-18T14:20:59.719Z,142.98,142.982
2023-12-18T14:21:01.837Z,142.979,142.98
2023-12-18T14:21:06.027Z,142.977,142.979
2023-12-18T14:21:08.120Z,142.98,142.999
2023-12-18T14:21:10.206Z,142.995,142.998
2023-12-18T14:21:12.295Z,142.996,142.997
2023-12-18T14:21:14.380Z,142.991,142.995
2023-12-18T14:21:16.472Z,142.992,142.994
2023-12-18T14:21:18.553Z,142.991,142.993
2023-12-18T14:21:20.646Z,142.989,142.991
2023-12-18T14:21:22.732Z,142.993,142.995
2023-12-18T14:21:26.937Z,142.992,142.994
2023-12-18T14:21:29.045Z,142.994,142.995
2023-12-18T14:21:31.128Z,142.992,142.993
2023-12-18T14:21:33.216Z,143.001,143.003
2023-12-18T14:21:35.367Z,143.005,143.007
2023-12-18T14:21:37.464Z,143.025,143.027
2023-12-18T14:21:39.552Z,143.027,143.029
2023-12-18T14:21:41.651Z,143.026,143.024
2023-12-18T14:21:43.787Z,143.028,143.033
2023-12-18T14:21:45.867Z,143.033,143.034
2023-12-18T14:21:47.959Z,143.034,143.036
2023-12-18T14:21:53.895Z,143.035,143.035
2023-12-18T14:21:55.993Z,143.033,143.037
2023-12-18T14:22:02.414Z,143.039,143.035
2023-12-18T14:22:04.497Z,143.032,143.032
2023-12-18T14:22:06.661Z,143.029,143.031
2023-12-18T14:22:08.992Z,143.03,143.032
2023-12-18T14:22:11.094Z,143.029,143.031
2023-12-18T14:22:15.305Z,143.028,143.019
2023-12-18T14:22:19.485Z,143.019,143.02
2023-12-18T14:22:23.664Z,143.017,143.019
2023-12-18T14:22:32.047Z,143.034,143.035
2023-12-18T14:22:34.135Z,143.033,143.029
2023-12-18T14:22:36.245Z,143.027,143.019
2023-12-18T14:22:38.347Z,142.998,143
2023-12-18T14:22:40.472Z,143.002,143.004
2023-12-18T14:22:44.642Z,143.001,143.003
2023-12-18T14:22:48.873Z,143.012,143.014
2023-12-18T14:22:50.968Z,143.017,143.019
2023-12-18T14:22:55.146Z,143.018,143.021
2023-12-18T14:22:58.963Z,142.998,143.02
2023-12-18T14:23:05.267Z,142.997,143
2023-12-18T14:23:07.402Z,142.995,142.997
2023-12-18T14:23:09.994Z,142.987,142.989
2023-12-18T14:23:12.140Z,142.976,142.977
2023-12-18T14:23:14.229Z,142.966,142.969
2023-12-18T14:23:20.540Z,142.967,142.968
2023-12-18T14:23:24.260Z,142.966,142.969
2023-12-18T14:23:26.350Z,142.957,142.962
2023-12-18T14:23:28.446Z,142.968,142.96
2023-12-18T14:23:30.528Z,142.966,142.971
2023-12-18T14:23:33.196Z,142.968,142.97
2023-12-18T14:23:36.807Z,142.964,142.968
2023-12-18T14:23:38.907Z,142.966,142.966
2023-12-18T14:23:40.995Z,142.965,142.967
2023-12-18T14:23:49.974Z,142.957,142.959
2023-12-18T14:23:52.096Z,142.958,142.96
2023-12-18T14:23:54.205Z,142.956,142.958
2023-12-18T14:24:02.844Z,142.938,142.937
2023-12-18T14:24:04.932Z,142.939,142.94
2023-12-18T14:24:08.346Z,142.94,142.942
2023-12-18T14:24:10.463Z,142.938,142.939
2023-12-18T14:24:12.558Z,142.935,142.938
2023-12-18T14:24:14.655Z,142.928,142.935
2023-12-18T14:24:16.754Z,142.932,142.93
2023-12-18T14:24:18.847Z,142.928,142.933
2023-12-18T14:24:20.942Z,142.929,142.932
2023-12-18T14:24:23.030Z,142.926,142.93
2023-12-18T14:24:29.290Z,142.929,142.931
2023-12-18T14:24:34.287Z,142.927,142.926
2023-12-18T14:24:36.429Z,142.924,142.927
2023-12-18T14:24:38.556Z,142.93,142.932
2023-12-18T14:24:40.648Z,142.931,142.93
2023-12-18T14:24:42.793Z,142.926,142.927
2023-12-18T14:24:44.896Z,142.927,142.928
2023-12-18T14:24:46.976Z,142.928,142.93
2023-12-18T14:24:49.067Z,142.93,142.932
2023-12-18T14:24:51.153Z,142.929,142.928
2023-12-18T14:24:53.236Z,142.932,142.943
2023-12-18T14:24:55.320Z,142.942,142.942
2023-12-18T14:24:59.536Z,142.94,142.94
2023-12-18T14:25:01.721Z,142.935,142.937
2023-12-18T14:25:05.944Z,142.934,142.936
2023-12-18T14:25:08.162Z,142.935,142.947
2023-12-18T14:25:10.253Z,142.948,142.949
2023-12-18T14:25:12.344Z,142.941,142.942
2023-12-18T14:25:14.423Z,142.94,142.952
2023-12-18T14:25:16.510Z,142.954,142.956
2023-12-18T14:25:18.620Z,142.95,142.954
2023-12-18T14:25:20.739Z,142.953,142.955
2023-12-18T14:25:22.835Z,142.952,142.954
2023-12-18T14:25:24.935Z,142.944,142.952
2023-12-18T14:25:27.023Z,142.955,142.957
2023-12-18T14:25:29.159Z,142.96,142.959
